,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
1996,https://www.immowelt.de/expose/2d2qe5u,2d2qe5u,18135,apartment,ObjNr:18135 - Schöne und ruhige 2-Zimmer ETW mit großem Balkon zentrumsnah in Viernheim,Viernheim,Straße nicht freigegeben,68519,1967,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,58 m²,blank,165.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Hahn-Immobilien Inh. Ursula Tups e.K.,gepflegt,blank,blank,hessen,2024-06-17 16:50:13
1997,https://www.immowelt.de/expose/2dhce5u,2dhce5u,B-18135,apartment,ObjNr:B-18135 - Gepflegte Dachgeschosswohnung mit großem Balkon zentrumsnah in Viernheim,Viernheim,Straße nicht freigegeben,68519,1967,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,58 m²,blank,165.000 €,blank,Zentralheizung,blank,blank,blank,blank,blank,blank,Hahn-Immobilien Inh. Ursula Tups e.K.,gepflegt,blank,blank,hessen,2024-06-17 16:50:16
1998,https://www.immowelt.de/expose/2dqzd5u,2dqzd5u,44330107-050402,apartment,"Ihr Sommertraum- die eigene Wohnung, helle 3 Zimmer, Loggia und KFZ-Stellplatz",Dietzenbach,Straße nicht freigegeben,63128,1974,blank,Gewerblicher Anbieter,3,"87,10 m²",blank,179.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,26.04.2018 bis 25.04.2028,"133,80 kWh/(m²·a)  - Warmwasser enthalten",Fernwärme,Deutsche Bank Immobilien GmbH,blank,blank,nach Absprache,hessen,2024-06-17 16:50:20
1999,https://www.immowelt.de/expose/2db3c5u,2db3c5u,43651,apartment,"Große Familienwohnung, die Sie sich leisten können!",Erlensee(Rückingen),Straße nicht freigegeben,63526,1890,1. Geschoss,Gewerblicher Anbieter,4,115 m²,blank,299.000 €,Elektro,blank,B,Wohngebäude,Verbrauchsausweis,14.04.2022 bis 13.04.2032,"61,43 kWh/(m²·a)",Strom,IMAXX Gesellschaft für Immobilien-Marketing mbH - Ein Unternehmen der VR Bank Main-Kinzig-Büdingen,blank,blank,blank,hessen,2024-06-17 16:50:23
2000,https://www.immowelt.de/expose/2exnh5p,2exnh5p,2435-000068,apartment,Kapitalanlage oder Selbstnutzung - helle 2-Zimmer Wohnung in Bergen!,Frankfurt(Bergen-Enkheim),Straße nicht freigegeben,60388,1904,2. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,"54,85 m²",blank,218.430 €,blank,Zentralheizung,H,Wohngebäude,Bedarfsausweis,11.11.2022 bis 10.11.2032,"295,00 kWh/(m²·a)",Gas,LBS Frankfurt/ Offenbach,gepflegt,blank,sofort,hessen,2024-06-17 16:50:26
2001,https://www.immowelt.de/expose/2e25x5s,2e25x5s,1906D79_2181849,apartment,Mit Blick auf den Main ++ 3-Zimmer-Wohnung ++,Frankfurt/Main(Sachsenhausen),Straße nicht freigegeben,60594,blank,blank,Gewerblicher Anbieter,3,124 m²,blank,1.000.000 €,blank,blank,blank,blank,blank,blank,blank,blank,AZ Agentur für Zwangsversteigerungsinformationen GmbH,blank,blank,blank,hessen,2024-06-17 16:50:30
2002,https://www.immowelt.de/expose/2dcg65u,2dcg65u,72,apartment,Lichtdurchflutete 3-ZKB Wohnung in Wehlheiden! PROVISIONSFREI,Kassel / Wehlheiden,Straße nicht freigegeben,34121,1958,1. Geschoss,Gewerblicher Anbieter,3,"58,89 m²",blank,139.000 €,blank,Ofen,blank,blank,blank,blank,blank,blank,IVS Gerhold ImmoProjekt GmbH & Co KG,gepflegt,blank,blank,hessen,2024-06-17 16:50:33
2003,https://www.immowelt.de/expose/2drf65u,2drf65u,00656,apartment,Gartengeschosswohnung nach Sanierung im Erstbezug,Lampertheim,Straße nicht freigegeben,68623,1990,blank,Gewerblicher Anbieter,"4,5","133,45 m²",blank,385.900 €,blank,Zentralheizung,E,Wohngebäude,Bedarfsausweis,12.09.2023 bis 11.09.2033,"136,70 kWh/(m²·a)",Öl,Ilona Krause,Erstbezug,blank,sofort,hessen,2024-06-17 16:50:37
2004,https://www.immowelt.de/expose/2dwa65u,2dwa65u,00630,apartment,Etagenwohnung mit freier Sicht nach umfangreicher Sanierung,Lampertheim,Straße nicht freigegeben,68623,1990,blank,Gewerblicher Anbieter,"4,5",100 m²,blank,350.000 €,blank,Zentralheizung,E,Wohngebäude,Bedarfsausweis,12.09.2023 bis 11.09.2033,"136,70 kWh/(m²·a)",Öl,Ilona Krause,Erstbezug,blank,blank,hessen,2024-06-17 16:50:41
2005,https://www.immowelt.de/expose/2dt265u,2dt265u,8253#eaLxYh,apartment,Münzenberg: Gepflegte Dachgeschosswohnung in ruhiger Lage zu verkaufen,Münzenberg,Straße nicht freigegeben,35516,1996,Dachgeschoss,Gewerblicher Anbieter,"2,5",69 m²,blank,160.000 €,blank,blank,blank,Wohngebäude,Verbrauchsausweis,08.07.2018 bis 08.07.2028,"97,20 kWh/(m²·a)",blank,STEINFEGER IMMOBILIEN,gepflegt,blank,blank,hessen,2024-06-17 16:50:44
2006,https://www.immowelt.de/expose/2dua45u,2dua45u,5231-002249,apartment,"Traumhafte Dachgeschosswohnung für Individualisten - hell, ruhig, begehrte Lage",Seligenstadt,Straße nicht freigegeben,63500,1991,2. Geschoss (Dachgeschoss),Gewerblicher Anbieter,2,"66,20 m²",blank,235.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,19.03.2024 bis 18.03.2034,"135,75 kWh/(m²·a)  - Warmwasser enthalten",Gas,Harald Dunkel,gepflegt,blank,nach Vereinbarung,hessen,2024-06-17 16:50:48
2007,https://www.immowelt.de/expose/2dqc35u,2dqc35u,M-12169-AH,apartment,*** Über den Dächern von Großkrotzenburg ***  3-Zimmer-ETW mit 2 Balkonen und PKW-Stellplatz,Großkrotzenburg,Straße nicht freigegeben,63538,1969,5. Geschoss,Gewerblicher Anbieter,3,75 m²,blank,189.000 €,blank,Zentralheizung,G,Wohngebäude,Bedarfsausweis,bis 28.01.2027,"216,00 kWh/(m²·a)",FERN,Holl & Co. Immobilien und Projektentwicklungs GmbH,gepflegt,blank,sofort,hessen,2024-06-17 16:50:51
2008,https://www.immowelt.de/expose/2euys5q,2euys5q,6269521,apartment,Top moderne 2-Zimmer Wohnung,Rüsselsheim,Straße nicht freigegeben,65428,1966,2. Geschoss,Gewerblicher Anbieter,2,49 m²,blank,189.000 €,"Blockheizkraftwerk, Fernwärme",blank,E,Wohngebäude,Verbrauchsausweis,blank,"144,00 kWh/(m²·a)  - Warmwasser enthalten",blank,ImmoSky Deutschland GmbH,blank,blank,auf Anfrage,hessen,2024-06-17 16:50:54
2009,https://www.immowelt.de/expose/2dvt25u,2dvt25u,275438,apartment,2-3 Zimmerwohnung mit bezaubernder Südwestdachterasse,Mühltal-Nieder-Ramstadt,Straße nicht freigegeben,64367,1982,4. Geschoss,Gewerblicher Anbieter,3,75 m²,blank,259.500 €,blank,Fußbodenheizung,blank,Wohngebäude,Bedarfsausweis,blank,"145,00 kWh/(m²·a)",blank,ohne-makler.net - Immobilien selbst vermarkten,blank,Penthouse,sofort,hessen,2024-06-17 16:50:58
