,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
527,https://www.immowelt.de/expose/2bxut57,2bxut57,136764880#44npn,apartment,NEUES KAFFEEQUARTIER - Maisonette-Wohnung mit Garten (D1),Bremen(Handelshäfen),Straße nicht freigegeben,28217,2024,Erdgeschoss,Gewerblicher Anbieter,5,"126,50 m²",blank,636.100 €,blank,Fußbodenheizung,blank,blank,blank,blank,blank,blank,DETLEF HEGEMANN Immobilien Management GmbH,Erstbezug,Maisonette,01.04.2025,bremen,2024-06-16 14:46:12
528,https://www.immowelt.de/expose/2b4u257,2b4u257,HS-23-18,apartment,Eigentumswohnung | ohne Provisionsschmerz,Bremen(Neu Schwachhausen),Straße nicht freigegeben,28213,1972,blank,Gewerblicher Anbieter,3,80 m²,blank,279.000 €,blank,Zentralheizung,E,Wohngebäude,Verbrauchsausweis,bis 14.03.2028,"142,00 kWh/(m²·a)",GAS,homesellfie,blank,blank,Nach Absprache,bremen,2024-06-16 14:46:15
529,https://www.immowelt.de/expose/2blxj55,2blxj55,Kensington_KBR_671,apartment,Charmante Etagenwohnung mit großzügigem Balkon in attraktiver Lage von Horn-Lehe,Bremen / Horn-Lehe,Straße nicht freigegeben,28359,1973,blank,Gewerblicher Anbieter,3,"80,87 m²",blank,189.000 €,blank,Zentralheizung,F,Wohngebäude,Verbrauchsausweis,bis 16.04.2028,"162,00 kWh/(m²·a)",GAS,KENSINGTON Finest Properties Immobilien GmbH,blank,blank,blank,bremen,2024-06-16 14:46:18
530,https://www.immowelt.de/expose/2bx675n,2bx675n,Kensington_KBR_669,apartment,3 Zimmer Whg. mit neuer Heizung und Garage - was will man mehr?,Bremen(Grohn),Straße nicht freigegeben,28759,1992,1. Geschoss,Gewerblicher Anbieter,3,"76,53 m²",blank,169.000 €,blank,Etagenheizung,blank,Wohngebäude,Bedarfsausweis,bis 25.07.2033,"93,00 kWh/(m²·a)",GAS,KENSINGTON Finest Properties Immobilien GmbH,gepflegt,blank,blank,bremen,2024-06-16 14:46:20
531,https://www.immowelt.de/expose/2atjx5y,2atjx5y,CS-BS5VW,apartment,Eigentumswohnung im Obergeschoss und zu vermietende Praxis im Erdgeschoss,Bremen / Farge,Straße nicht freigegeben,28777,1953,blank,Gewerblicher Anbieter,3,75 m²,blank,170.000 €,blank,Zentralheizung,H,Wohngebäude,Bedarfsausweis,bis 18.05.2033,"255,18 kWh/(m²·a)",GAS,Niemeyer Immobilien,gepflegt,blank,blank,bremen,2024-06-16 14:46:23
532,https://www.immowelt.de/expose/2a7vf5j,2a7vf5j,399,apartment,"Anleger und Selbstnutzer aufgepasst, 4 Zimmer Wohnung in City Lage.",Bremen(Bahnhofsvorstadt),Straße nicht freigegeben,28195,1957,5. Geschoss,Gewerblicher Anbieter,4,94 m²,blank,275.000 €,blank,Zentralheizung,blank,Nicht-Wohngebäude,Verbrauchsausweis,bis 03.12.2023,"142,00 kWh/(m²·a)  - Warmwasser enthalten",OEL,Rosenbusch Immobilien GmbH & Co. KG,gepflegt,blank,blank,bremen,2024-06-16 14:46:29
533,https://www.immowelt.de/expose/2aeeb5h,2aeeb5h,JK0000190,apartment,Gepflegte 3-Zimmer-Wohnung mit Balkon in beliebter Lage in der Vahr,Bremen(Neue Vahr Südost),Straße nicht freigegeben,28327,1956,blank,Gewerblicher Anbieter,3,65 m²,blank,159.000 €,"Fernwärme, Gas",blank,C,Wohngebäude,Bedarfsausweis,bis 28.11.2028,"105,00 kWh/(m²·a)",FERN,JK IMMOBILIEN,gepflegt,blank,nach Vereinbarung,bremen,2024-06-16 14:46:32
534,https://www.immowelt.de/expose/2axpz5l,2axpz5l,120607435#iAXyaT,apartment,Neustadt / Zentrale 2-Zimmer-Wohnung mit Doppelgarage in Toplage,Bremen(Hohentor),Straße nicht freigegeben,28199,1983,2. Geschoss,Gewerblicher Anbieter,2,53 m²,blank,185.000 €,blank,"Etagenheizung, offener Kamin",G,Wohngebäude,Bedarfsausweis,27.10.2014 bis 26.10.2024,"206,20 kWh/(m²·a)",Gas,HBI-Immobilienvertriebs GmbH,blank,Apartment,blank,bremen,2024-06-16 14:46:35
535,https://www.immowelt.de/expose/2bqfe5a,2bqfe5a,3632 (1/3632),apartment,"Referenz: 1 Zimmer Whg. mit Balkon und Parkplatz Nähe ""Berliner Freiheit""",Bremen(Neue Vahr Südost),Straße nicht freigegeben,28327,1957,2. Geschoss,Gewerblicher Anbieter,1,33 m²,blank,82.000 €,Fernwärme,blank,D,Wohngebäude,Verbrauchsausweis,12.11.2018 bis 12.11.2028,"128,78 kWh/(m²·a)",blank,HB-HB-Immobilien Kpt. Heinrich Behrmann,gepflegt,blank,blank,bremen,2024-06-16 14:46:38
536,https://www.immowelt.de/expose/2aqrm59,2aqrm59,blank,apartment,Sichere Kapitalanlage - Attraktive 3 Zimmer Wohnung in Osterholz,Bremen(Tenever),Straße nicht freigegeben,28325,1970,Erdgeschoss,Gewerblicher Anbieter,3,75 m²,blank,179.000 €,blank,Zentralheizung,C,Wohngebäude,Bedarfsausweis,16.11.2018 bis 15.11.2048,"75,00 kWh/(m²·a)",Gas,Levante Immobilen,gepflegt,blank,blank,bremen,2024-06-16 14:46:41
