,property_webpage,online_id,ref_number,property_type,title_property,city,address,postal_code,construction_year,floor,commercial_or_private_provider_property,property_rooms,property_area,plot_area,property_price,energy_provider,form_of_heating,energy_class,energy_buildingtype,energy_passtype,energy_vadility,energy_consumption,energy_source,offerer_name,property_condition,category_of_house,property_possible_move,german_state,delivery_time
581,https://www.immowelt.de/expose/2d3775n,2d3775n,IB-23-115,apartment,Exklusive 4-Zimmerwohnung mit Balkon in guter Wohnlage von Weimar zu verkaufen!,Weimar(Schöndorf),Straße nicht freigegeben,99427,1990,5. Geschoss,Gewerblicher Anbieter,4,"82,51 m²",blank,99.000 €,blank,blank,C,Wohngebäude,Verbrauchsausweis,28.08.2018 bis 28.08.2028,"80,00 kWh/(m²·a)",blank,Immobilienbewegung - Tim Schoene,gepflegt,blank,sofort,thueringen,2024-06-16 17:10:30
582,https://www.immowelt.de/expose/2dq2z5r,2dq2z5r,"Stauffenbergallee 44,45 WE 30",apartment,2-Zi.-Wohnung mit Wintergarten im Herzen von Erfurt!,Erfurt(Krämpfervorstadt),Straße nicht freigegeben,99085,1980,3. Geschoss,Gewerblicher Anbieter,2,"49,35 m²",blank,121.500 €,blank,blank,D,Wohngebäude,Verbrauchsausweis,19.01.2024 bis 19.01.2034,"110,40 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,Marko Künne Immobilien,renoviert / saniert,blank,nach Vereinbarung,thueringen,2024-06-16 17:10:33
583,https://www.immowelt.de/expose/2e6yu5a,2e6yu5a,"Stauffenbergallee 44,45 WE 02",apartment,Ideale Studentenwohnung in Erfurt,Erfurt(Krämpfervorstadt),Straße nicht freigegeben,99085,1980,Erdgeschoss,Gewerblicher Anbieter,1,28 m²,blank,68.900 €,blank,blank,D,Wohngebäude,Verbrauchsausweis,19.01.2024 bis 19.01.2034,"110,40 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,Marko Künne Immobilien,renoviert / saniert,blank,nach Vereinbarung,thueringen,2024-06-16 17:10:36
584,https://www.immowelt.de/expose/2ds3z5r,2ds3z5r,"Stauffenbergallee 44,45 WE 33",apartment,Eigentum im Herzen von Erfurt mit Wintergarten,Erfurt(Krämpfervorstadt),Straße nicht freigegeben,99085,1980,4. Geschoss,Gewerblicher Anbieter,1,"34,79 m²",blank,85.600 €,blank,blank,D,Wohngebäude,Verbrauchsausweis,19.01.2024 bis 19.01.2034,"110,40 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,Marko Künne Immobilien,renoviert / saniert,blank,sofort,thueringen,2024-06-16 17:10:39
585,https://www.immowelt.de/expose/2dny65h,2dny65h,1/20/109-109/010340,apartment,Angebot für Kapitalanleger!,Meiningen,Straße nicht freigegeben,98617,1995,3. Geschoss (Dachgeschoss),Gewerblicher Anbieter,3,"67,18 m²",blank,89.000 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,17.11.2017 bis 17.11.2027,"85,00 kWh/(m²·a)",Gas,Sparkasse Bad Kissingen,gepflegt,blank,blank,thueringen,2024-06-16 17:10:42
586,https://www.immowelt.de/expose/2dl4z5r,2dl4z5r,"Stauffenbergallee 44,45 WE 41",apartment,Eigentum im Herzen von Erfurt!,Erfurt(Krämpfervorstadt),Straße nicht freigegeben,99085,1980,5. Geschoss,Gewerblicher Anbieter,2,"44,57 m²",blank,109.700 €,blank,blank,D,Wohngebäude,Verbrauchsausweis,19.01.2024 bis 19.01.2034,"110,40 kWh/(m²·a)  - Warmwasser enthalten",Erdgas leicht,Marko Künne Immobilien,renoviert / saniert,blank,sofort,thueringen,2024-06-16 17:10:45
587,https://www.immowelt.de/expose/2d6s55h,2d6s55h,193114,apartment,Gepflegte Maisonettewohnung mit Balkon in bester Lage von Weida,Weida,Straße nicht freigegeben,07570,1996,3. Geschoss,Gewerblicher Anbieter,3,81 m²,blank,105.000 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,30.11.2020 bis 30.11.2030,"84,50 kWh/(m²·a)",blank,PlanetHome Group GmbH,blank,Maisonette,blank,thueringen,2024-06-16 17:10:48
588,https://www.immowelt.de/expose/2daer5f,2daer5f,I-00XONP-W-02TLKJ,apartment,Individuell gestaltbare Eigentumswohnung in Parknähe,Erfurt(Gispersleben),Straße nicht freigegeben,99091,2020,1. Geschoss,Gewerblicher Anbieter,3,103 m²,blank,332.000 €,blank,Fußbodenheizung,B,Wohngebäude,Verbrauchsausweis,seit 09.11.2023,"62,58 kWh/(m²·a)",blank,EV Immobilien GmbH Jena Engel & Völkers Erfurt,blank,blank,blank,thueringen,2024-06-16 17:10:51
589,https://www.immowelt.de/expose/2dwqj5f,2dwqj5f,1/20/109-109/010339,apartment,Vermietete Wohnung zur Geldanlage!,Meiningen,Straße nicht freigegeben,98617,1995,Erdgeschoss,Gewerblicher Anbieter,2,"63,56 m²",blank,85.000 €,blank,Zentralheizung,C,Wohngebäude,Verbrauchsausweis,17.11.2017 bis 17.11.2027,"85,00 kWh/(m²·a)  - Warmwasser enthalten",Gas,Sparkasse Bad Kissingen,gepflegt,blank,blank,thueringen,2024-06-16 17:10:54
590,https://www.immowelt.de/expose/2d7c85f,2d7c85f,5033#odwx4P,apartment,Kapitalanlage: Attraktive 2 Zimmer Wohnung *** AWO Leistungen möglich ***,Altenburg,Straße nicht freigegeben,04600,1998,1. Geschoss,Gewerblicher Anbieter,2,55 m²,blank,66.000 €,blank,Zentralheizung,blank,Wohngebäude,Bedarfsausweis,seit 04.12.2018,"144,60 kWh/(m²·a)",Gas,ROSENGARTH IMMOBILIEN,gepflegt,blank,nach Vereinbarung,thueringen,2024-06-16 17:10:58
